File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
JP2017-161685_Example02P_LensData_33_4_19,0.10754763,0.10754763,0.10754995,0.059388914,0.10827522,0.33001067,0.46088673,0.1580691,0.29886235,1.0,4.2758665
JP2017-167327_Example01P_LensData_10.82_1.4_12,0.0046298312,0.0046298312,0.004629477,-0.0002063801,0.02121176,0.50053688,0.17849975,0.10259038,0.84215471,0.99881774,1.5156076
JP2017-227799-1_LensData_21.5_1.4_28,-0.05637632,-0.05637632,-0.05637,-0.004203,0.04543,,,,,1.0,1.518027
JP2017-227799_Example01P_LensData_21.6_1.4_28,,,,,,,,,,,
JP2018-005099_Example04P_LensData_21.63_1.4_85,-0.016934057,-0.016934057,-0.016935969,0.00019330068,0.060212388,0.87707286,0.65287429,0.27046468,1.3447581,1.0,1.5302431
JP2018-049102_Example01P_LensData_21.6_2_135,-0.015620102,-0.015620102,-0.015621055,-0.0043057598,0.1044495,0.88737874,0.22708217,0.059296016,1.5189604,1.0,2.1804442
JP2018-132674_Example01P_LensData_33.63_4_135,-0.062801817,-0.062801817,-0.062798689,-0.025677176,0.1010628,0.22278834,0.087426885,0.027004044,0.37487499,1.0,4.245359
JP2018-180366_Example01P_LensData_13.66_1.4_32,-0.013099899,-0.013099899,-0.01309988,-0.0077992643,0.014362373,,,,,1.0,1.5205403
JP2018-205474_Example01P_LensData_34_2.8_90,-0.039564587,-0.039564587,-0.03956739,-0.030311426,0.041423809,0.43562848,0.46366017,0.58432104,0.11359882,1.0,3.0484134
JP2018-205527_Example01P_LensData_14.2_1.4_16,-0.0020147104,-0.0020147104,-0.0020127016,0.00070320599,0.032200407,,,,,1.0,1.5172087
JP2019-023693_Example01P_LensData_10.82_1.2_45,-0.0079598504,-0.0079598504,-0.0079596852,0.00050595585,0.022446619,0.61583697,0.79381951,0.31528706,0.63891329,1.0,1.3503519
JP2019-090947_Example04P_LensData_21.6_1.8_35,-0.0091074198,-0.0091074198,-0.0091047946,0.0036609078,0.046014904,0.49974074,0.34360933,0.099278041,0.78822517,0.99524021,1.9548143
JP2019-117419_Example01P_LensData_21.63_1.4_20,-0.040907493,-0.040907493,-0.040906798,0.0010165283,0.047189052,,,,,1.0,1.5274326
JP2019-144441_Example01P_LensData_21.6_2.8_70,0.048249928,0.048249928,0.048248857,0.010259941,0.05958521,0.33539947,0.36964008,0.08440778,0.44013629,1.0,3.0425561
JP2019-144477_Example01P_LensData_21.6_1.4_105,0.0063640284,0.0063640284,0.0063633479,0.00056432875,0.051532278,0.65731404,0.169551,0.37513852,1.0614654,1.0,1.5298837
JP2019-152887_Example03P_LensData_21.6_2.8_400,0.19368314,0.19368314,0.19368544,0.0029946878,0.24283267,1.5174205,1.9368851,0.17627009,1.7677953,1.0,3.0258089
JP2019-211703_Example01P_LensData_21.6_2.8_45,-0.00013276234,-0.00013276234,-0.00015081483,0.00059089002,0.031108412,,,,,1.0,3.0489726
JP2019-219472_Example06P_LensData_21.6_1.4_28,-0.0071818688,-0.0071818688,-0.0071722242,0.00041776206,0.04165404,0.88391736,0.47944489,0.28115972,1.4265383,1.0,1.5294567
JP2020-030383_Example01P_LensData_14_1.4_56,-0.012164644,-0.012164644,-0.012166574,-0.00020160664,0.030840946,0.66166184,0.78641826,0.11871851,0.82513115,1.0,1.5248882
JP2020-173366_Example03P_LensData_21.6_1.8_85,-0.0040482792,-0.0040482792,-0.0040504073,0.0022571459,0.052440569,0.98959708,1.124585,1.2023468,0.47705125,1.0,1.9387648
JP2020-190696_Example01MLP_LensData_21.64_4_17,0.015599756,0.015599756,0.01559692,-0.0022743007,0.038181949,0.13304835,0.043762549,0.20701444,0.091298699,1.0,4.3276854
JP2020-190696_Example03MLP_LensData_21.6_2.8_24,-0.04037756,-0.04037756,-0.040377764,0.0019827114,0.052708227,0.33947717,0.51365381,0.13000732,0.25493549,0.99503843,3.0789736
JP2021-047297_Example01P_LensData_21.6_2.8_100,0.030971437,0.030971437,0.030969196,-0.002716113,0.066371834,0.23460027,0.23821246,0.31797199,0.085208575,1.0,3.0950045
JP2021-085935_Example01P_LensData_21.63_1.4_85,-0.01473347,-0.01473347,-0.014731795,0.0010707431,0.053004373,,,,,1.0,1.5262566
JP2021-189311_Example08P_LensData_21.7_NA_NA,,,,,,3.6913043,4.1294341,3.6036754,3.2921848,,
JP2021-189351_Example04P_LensData_21.63_2_40,-0.034578633,-0.034578633,-0.034587185,0.00016372778,0.040524964,1.2917594,1.9049969,1.0970843,0.41631671,1.0,2.1362396
JP2021-189377_Example01P_LensData_21.7_4_24,0.036410522,0.036410522,0.03640664,0.00045317726,0.038168596,0.19985241,0.16475268,0.27759739,0.12497678,1.0,4.2542054
JP2022-030896_Example01P_LensData_19.92_2.8_24,0.033976251,0.033976251,0.033978393,0.0084841889,0.033836504,0.16829641,0.12218044,0.008989605,0.26450363,1.0,3.0147614
KR1020140184971_Example01P_LensData_21.6_1.4_50,0.019899018,0.019899018,0.01987908,0.094697343,0.15958615,1.1629693,0.57462804,0.49992783,1.8647702,1.0,1.5421105
KR1020150147546_Example01P_LensData_21.7_1.4_50,-0.035571842,-0.035571842,-0.035572259,0.00056913811,0.04730781,,,,,1.0,1.4995625
KR1020150155317_Example01P_LensData_21_2_135,0.024145561,0.024145561,0.024143654,0.0022427917,0.076307781,0.42261421,0.13805924,0.6699944,0.26049083,1.0,2.1997169
KR1020150182611_Example01P_LensData_21.6_2.8_100,0.025513545,0.025513545,0.025516001,0.0013158819,0.050968376,,,,,1.0,3.0660134
KR1020170053557_Example01P_LensData_21.7_2.8_14,-0.0021802132,-0.0021802132,-0.0021644299,0.016114723,0.054427008,,,,,1.0,3.0084935
KR1020180065114_Example04P_LensData_21.6_2.8_35,-0.0032515003,-0.0032515003,-0.0032512051,0.022604503,0.057614511,,,,,1.0,2.9675422
KR1020180084767_Example03P_LensData_21.6_1.2_35,-0.019211587,-0.019211587,-0.019230112,-0.0007095729,0.045456027,,,,,1.0,1.310562
KR1020200129711_Example02P_LensData_21.6_1.4_85,-0.075922839,-0.075922839,-0.075931673,0.0015405823,0.084458236,1.7522511,2.6911642,0.81943032,1.139,1.0,1.5487239
Note01Fig1_LensData_21_4_21,0.56586609,0.56586609,0.5658,0.5754,0.6073,0.6234,0.7005,0.6089,0.5518,1.0,4.104015
Note01Fig3_LensData_21_3.8_65,3.26269557,3.26269557,3.263,3.244,3.34,6.904,7.7834,6.5563,6.2795,1.0,4.008744
Note02Fig1_LensData_21_2_50,0.40133719,0.40133719,0.4013,0.4275,0.4795,1.6348,1.8488,1.4593,1.5716,1.0,2.076019
Note02Fig2_LensData_21_4_50,-0.02642873,-0.02642873,-0.02643,-0.04488,-0.008991,0.1465,0.1863,0.0765,0.1544,1.0,4.202655
Note03Fig1_LensData_21_1.8_35,-0.15506038,-0.15506038,-0.1551,0.3247,0.5333,7.3721,12.0335,1.3302,4.0582,1.0,1.861683
Note05Fig1_LensData_21_NA_NA,0.21411091,0.21411091,0.2141,0.3749,0.7828,1.9183,0.5795,0.8351,3.1633,1.0,2.605846
Note05Fig2_LensData_21_2.5_105,0.13094815,0.13094815,0.1309,0.1575,0.2538,0.63,0.5464,0.2519,0.9104,1.0,2.616863
Note06Fig1_LensData_21_6_10,0.03710335,0.03710335,0.0371,0.1163,0.1804,0.1181,0.1686,0.0515,0.1036,0.989921,6.294501
Note07Fig1_LensData_21_NA_NA,0.21306819,0.21306819,0.2131,0.2989,0.363,3.2908,4.5728,2.3359,2.474,1.0,1.567486
Note10Fig1_LensData_21_2.8_NA,9.02801351,9.02801351,9.028,5.353,4.808,19.751,32.3946,8.135,7.3976,0.999583,3.894328
Note11-Fig1_LensData_21_2.8_300,0.04967514,0.04967514,0.04967,0.1203,0.2873,0.6065,0.1511,0.1337,1.031,1.0,3.137118
Note12Fig1_LensData_21_3.5_38,0.10760394,0.10760394,0.1076,0.2041,0.283,0.2534,0.2785,0.1685,0.2944,1.0,4.17496
Note14-Fig1_LensData_21_2.8_24,0.43912075,0.43912075,0.4391,0.4143,0.4508,0.445,0.5157,0.4203,0.3893,1.0,4.171759
Note16-Fig1_LensData_21_1.3_58,0.16131166,0.16131166,0.1613,0.2266,0.2986,4.0558,5.3812,1.335,4.3138,0.998044,1.377755
Note16-Fig1b_LensData_21_1.5_55,3.3721787,3.3721787,3.372,3.482,3.995,25.264,28.7746,22.6853,23.921,1.0,1.574519
Note17-Fig1_LensData_21_4_28,0.41408484,0.41408484,0.4141,0.3511,0.3778,0.4198,0.5451,0.354,0.3259,1.0,4.174191
Note19-Fig1_LensData_21_1.5_85,0.24624077,0.24624077,0.2462,0.4014,0.5238,2.9541,3.4266,1.9616,3.2543,1.0,1.564054
Note20-Fig1_LensData_21_3.7_20,-0.27387644,-0.27387644,-0.2739,-1.274e-05,0.1408,1.5462,2.4665,0.9673,0.3907,1.0,3.989014
Note21-Fig1_LensData_21_4_105,0.30097016,0.30097016,0.301,0.1932,0.2491,0.5287,0.869,0.1303,0.2577,1.0,4.183559
Note23-Fig1_LensData_21_2.8_80,0.17085824,0.17085824,0.1709,0.1108,0.1526,0.4997,0.7773,0.1709,0.3401,1.0,2.938688
Note24-Fig2_LensData_21_NA_0,0.0100253,0.0100253,0.01002,0.03028,0.03952,0.1437,0.0234,0.1512,0.1962,1.0,3.039099
Note24-Fig3_LensData_21_NA_0,0.17895261,0.17895261,0.179,0.1907,0.1957,1.3553,1.4879,1.3332,1.2326,1.0,2.901972
Note24-Fig4_LensData_21_NA_0,0.47674553,0.47674553,0.4767,-0.03235,-0.2011,0.9195,1.5443,0.022,0.3885,1.0,5.188439
Note26-Fig1_LensData_21_2.8_55,-0.13206846,-0.13206846,-0.1321,0.2265,0.4132,2.1267,3.4099,0.5104,1.2963,1.0,2.922612
Note27-Fig1_LensData_21_1.45_35,-0.11160284,-0.11160284,-0.1116,0.1339,0.2827,3.601,5.6975,1.4682,2.0698,1.0,1.879833
Note28-Fig1_LensData_NA_NA_NA,6.5731423,6.5731423,6.572,13.38,16.36,45.1202,69.0908,23.8219,27.6853,1.0,3.043792
Note30-Fig1_LensData_21_3_135,-0.20021303,-0.20021303,-0.2002,0.3207,1.435,3.6784,1.0143,0.4841,6.2712,1.0,3.142272
Note31-Fig1_LensData_21_2_200,0.40332807,0.40332807,0.4033,0.3015,0.5224,3.6901,5.7653,0.9755,2.5808,1.0,2.088432
Note32-Fig1_LensData_21_1.85_85,0.18562209,0.18562209,0.1856,0.2815,0.3869,1.5197,1.7464,0.9626,1.7182,1.0,2.089238
Note32-Fig2_LensData_21_2_135,-0.39434628,-0.39434628,-0.3943,-0.1016,0.09614,2.3986,3.2458,0.9005,2.4319,1.0,2.417561
Note33-Fig1_LensData_21_2.8_35,0.13173641,0.13173641,0.1317,0.4708,0.6318,2.1618,3.3428,0.9476,1.3953,1.0,2.875169
Note34-Fig1_LensData_21_2_50,0.02645203,0.02645203,0.02643,0.3672,0.5337,3.4323,5.1051,0.976,2.8857,0.993965,2.098456
Note36-Fig1_LensData_21_2_85,-0.42719616,-0.42719616,-0.4272,-0.4036,-0.3386,3.749,5.169,2.9664,2.5782,1.0,2.132615
Note37-Fig1_LensData_21_2.5_35,0.34371558,0.34371558,0.3437,0.3224,0.3381,0.9266,1.0687,0.8937,0.7969,1.0,2.608569
Note38-Fig1_LensData_21_2.8_35,0.95390663,0.95390663,0.9539,1.065,1.147,2.5138,2.8822,2.4114,2.1991,1.0,2.866982
Note38-Fig2_LensData_21_2.8_35,0.39876978,0.39876978,0.3987,0.4795,0.5429,1.0559,1.2483,0.9498,0.9404,0.971802,3.4394
Note38-Fig3_LensData_21_2.8_35,-0.25685089,-0.25685089,-0.2569,-1.462e-05,0.1402,2.5933,4.19,1.5505,0.464,1.0,2.932505
Note40-Fig1_LensData_21_2_58,0.17378363,0.17378363,0.1738,0.2988,0.382,1.0364,0.7872,0.8291,1.3839,1.0,2.074227
Note41-Fig1_LensData_21_1.4_85,-0.1618925,-0.1618925,-0.1619,0.02812,0.1529,2.566,3.801,0.293,2.2845,1.0,1.883539
Note43-Fig1_LensData_21_4_135,0.36396952,0.36396952,0.364,0.3982,0.5197,0.4351,0.4812,0.353,0.4603,1.0,4.362106
Note44-Fig1_LensData_21_1.4_50,0.0118495,0.0118495,0.01183,0.1517,0.2434,3.9772,3.0067,2.9664,5.442,1.0,1.464986
Note45-Fig1_LensData_21_2.5_105,0.41410699,0.41410699,0.4141,0.3522,0.4145,1.3479,2.0309,0.7829,0.8442,1.0,2.601212
Note48-Fig1_LensData_21_NA_NA,2.07913301,2.07913301,2.079,1.661,1.844,2.2711,3.1878,1.6753,1.5827,1.0,4.166583
Note50-Fig1_LensData_21_5_400,-33.01263067,-33.01263067,-33.01,-10.27,1.057,42.7505,69.1855,6.7533,25.5066,0.974706,7.832751
Note53-Fig1_LensData_21_3.5_15,0.11431716,0.11431716,0.1143,0.2426,0.3286,0.5422,0.7442,0.3265,0.4708,1.0,3.556693
Note57-Fig1_LensData_21_2.85_28,0.61380918,0.61380918,0.6138,0.9377,1.106,2.8463,3.9822,2.005,2.1039,1.0,2.882823
Note59-Fig1_LensData_21_1.85_105,0.38318312,0.38318312,0.3832,0.3838,0.4752,2.0002,2.0949,1.7603,2.1249,1.0,1.876857
Note60-Fig1_LensData_21_1.8_50,0.17963075,0.17963075,0.1796,0.2803,0.3612,1.1876,0.6846,0.9077,1.7141,1.0,1.909394
Samy&Gao-1(220deg)_LensData_2.85_4_4.5,0.0080034799,0.0080034799,0.0080020089,0.0022151454,0.0052648035,0.073346035,0.078209772,0.080577269,0.059409242,1.0,4.1883074
Samy&Gao-2(220deg)_LensData_2.85_3.8_1.5,0.023265171,0.023265171,0.023263139,0.019263431,0.021426725,0.0150593,0.014253334,0.017997398,0.012380781,1.0,3.9677515
US00252682-1_LensData_11.13_3.1_25,0.022131193,0.022131193,0.022128451,0.04727186,0.072639815,0.15642782,0.2059754,0.063558559,0.16414455,1.0,3.2733052
US002645973_Example01P_LensData_21.6_1.5_85,-0.11376156,-0.11376156,-0.11377876,0.0026701613,0.10425567,4.9851767,7.31843,4.2638285,1.6781863,1.0,1.5772597
US002645974_Example01P_LensData_21.6_3.5_28,-0.0013383551,-0.0013383551,-0.0013471478,0.0048090396,0.027014202,0.97634486,1.1746839,0.95253096,0.75667051,1.0,3.6689721
US002645975_Example01P_LensData_21.6_3.2_35,0.0084783583,0.0084783583,0.0084746578,-0.0032421903,0.016188188,0.35425343,0.3552359,0.421129,0.27008203,1.0,3.1455988
US002681594_Example01P_LensData_21.6_1.8_50,-0.043973774,-0.043973774,-0.043987796,0.0030194824,0.054797091,2.6730935,3.6864341,2.0828325,1.8730453,1.0,1.908784
US002720140_Example03P_LensData_39.5_4_150,-0.16942092,-0.16942092,-0.16942841,-0.0039768666,0.17586225,0.55002321,0.79290099,0.5227997,0.074599445,1.0,4.2007743
US002721499_Example02_Tale01_LensData_21.6_4.5_21,-0.025540046,-0.025540046,-0.025549556,-0.0037850334,0.03037696,0.34204062,0.34531475,0.37856814,0.29735374,1.0,4.7170749
US002724994_Example02P_LensData_21.6_2.8_80,-0.10089242,-0.10089242,-0.1009117,0.0046031765,0.10664337,1.2227776,1.9636896,0.6972825,0.37851786,1.0,2.9421492
US002779239_Example01P_LensData_21.6_2.8_28,-0.021786234,-0.021786234,-0.02179209,0.00052083514,0.029326898,0.32412177,0.46454656,0.30016801,0.096231101,1.0,2.9380753
US002838978_Example01P_LensData_21.6_2.8_50,-0.095291584,-0.095291584,-0.095312587,0.0023000007,0.075819329,1.2210849,1.7002121,1.0925532,0.62349921,1.0,2.9345438
US002854890_Example01P_LensData_21.6_1.8_35,-0.054418038,-0.054418038,-0.054427514,-0.0022219616,0.042519748,2.8097966,3.6610368,2.6569889,1.7950183,1.0,1.8865687
US002896506_Example01_Tale03_LensData_21.6_1.8_35,-0.058119679,-0.058119679,-0.058133688,0.0012782397,0.047474756,3.207005,4.8868623,2.3908886,1.1211031,1.0,1.8892645
US002995980_Example01P_LensData_21.6_2.8_90,-0.1773463,-0.1773463,-0.17736816,-0.00367032,0.12941113,1.7420987,2.6897727,1.3112074,0.38804775,1.0,2.9325094
US003037426_Example01P_LensData_7.4_5.7_5.7,-0.012339085,-0.012339085,-0.012362682,0.00048585472,0.023422344,2.6674534,2.4582267,2.8528679,2.6766003,1.0,1.9046557
US003038380_Example01P_LensData_21.63_NA_35,0.43713333,0.43713333,0.43713114,0.0036275776,-0.15103165,1.4382934,2.4007779,0.080829952,0.6601485,1.0,4.1953376
US003108152_Example02P_LensData_21.6_2.8_135,-0.14274107,-0.14274107,-0.14274966,-0.0035289603,0.15165099,0.92956928,1.2042886,1.0384602,0.25216353,1.0,2.9304687
US003376091_Example01P_LensData_78_5.6_75,-0.18764669,-0.18764669,-0.18765746,-0.0016932402,0.14850617,0.4454534,0.67673339,0.35524481,0.10544779,1.0,5.9441196
US003410632_Example02P_LensData_27.5_4_35,-0.090568486,-0.090568486,-0.090580898,-0.00095180457,0.072183267,1.061317,1.3708866,0.99630161,0.71220385,1.0,4.2005866
US003459468_Example01P_LensData_21.6_1.2_50,-0.28264332,-0.28264332,-0.28260633,-0.22928959,-0.17751711,,,,,1.0,1.2774742
US003467462_Example01P_LensData_44.8_4_300,-0.2666716,-0.2666716,-0.26669714,0.00073056207,0.34243903,1.3139308,2.0815693,0.72267665,0.56925443,0.99458524,4.2415472
US003490825_Example01P_LensData_21.6_4.5_85,0.016595985,0.016595985,0.016565404,0.0019698496,0.0767676,0.89544287,1.1213083,0.90794891,0.56899064,1.0,4.7010798
US003502393_Example01P_LensData_44.8_4_600,-0.45461462,-0.45461462,-0.45459031,-0.0036758677,0.78973598,3.0365139,1.5692709,1.642368,4.7435499,1.0,4.2084093
US003502394_Example01P_LensData_21.6_4_300,-0.23651706,-0.23651706,-0.23651637,-0.0017992003,0.36818703,1.0389469,1.1932661,0.027821183,1.3466901,1.0,4.1943942
US003506336_Example01P_LensData_21.6_2_35,-0.13265113,-0.13265113,-0.13266806,-0.004683901,0.078640964,2.9976532,4.0312255,2.7491556,1.7745816,1.0,2.096755
US003506339_Example01P_LensData_21.6_3.5_28,-0.11189862,-0.11189862,-0.11190689,0.001653102,0.079625003,0.56652363,0.85727824,0.45017931,0.15893297,1.0,3.6621106
US003507558_Example01P_LensData_21.6_2_35,-0.10542367,-0.10542367,-0.10543474,-0.0011441353,0.070256079,2.1610842,2.887783,2.0354796,1.2362793,1.0,2.090209
US003515462_Example01P_LensData_21.6_4_17,-0.048572892,-0.048572892,-0.048589584,0.021514977,0.087697124,0.46230632,0.50620908,0.50867787,0.35521907,1.0,4.1860125
US003524697_Example01P_LensData_10.8_5.6_6,-0.048547213,-0.048547213,-0.048555414,-0.0043533879,0.030810307,0.40332388,0.53336198,0.36317112,0.26766062,1.0,5.8725518
US003524697_Example01_Tale06_LensData_10.8_5.6_10,-0.06841496,-0.06841496,-0.068428188,0.0028709527,0.059588655,0.63105615,0.83720503,0.56693616,0.4151707,1.0,5.8722863
US003536379_Example01P_LensData_21.6_6.3_800,0.0075612965,0.0075612965,0.007563361,0.055640308,0.61909619,0.51095067,0.39358742,0.043010502,0.79148645,1.0,6.2376209
US003545845_Example01P_LensData_21.6_3.5_24,-0.090433216,-0.090433216,-0.090441028,-0.0047171681,0.065607888,0.73375898,0.97125804,0.70200905,0.42314047,1.0,3.6620309
US003549241_Example02P_LensData_21.6_4_20,-0.079788152,-0.079788152,-0.079796598,-0.0049024271,0.058559549,0.63640583,0.82919984,0.60818387,0.39695988,1.0,4.1799075
US003552833_Example01P_LensData_21.6_2.8_60,-0.24610117,-0.24610117,-0.24611273,-0.231066,-0.18018998,2.8407857,3.5212519,2.7515875,2.0590632,1.0,2.9497237
US003560079_Example01_Tale44_LensData_21.6_1.4_50,-0.071389277,-0.071389277,-0.071405719,-0.002808998,0.059620811,3.8693426,6.0332203,2.6674233,1.1834446,1.0,1.4893749
US003576360_Example01_Tale27_LensData_21.6_1.4_35,-0.068102885,-0.068102885,-0.068117093,-0.00089517913,0.055184076,3.0006173,3.0734178,3.3822035,2.4750585,1.0,1.4589908
US003584935_Example01P_LensData_21.6_2.8_35,-0.016510853,-0.016510853,-0.016518435,0.0027847662,0.058949629,0.56314053,0.34957023,0.75131418,0.51449919,1.0,2.9386808
US003589798_Example02P_LensData,-0.01205082,-0.01205082,-0.01206049,0.081045815,0.14844901,0.42761254,0.55117626,0.44725083,0.21149207,1.0,2.9259806
US003615126_Example01P_LensData_21.6_2.8_38,-0.1091506,-0.1091506,-0.10915979,0.0012618603,0.070534343,0.692371,0.91950076,0.54619615,0.54251352,0.9973584,2.9557603
US003622227_Example01_Tale14_LensData_21.6_2.8_24,-0.14432699,-0.14432699,-0.14433723,-0.087444781,-0.033372827,1.9501699,2.6906072,1.7132277,1.1112928,1.0,2.9304871
US003649104_Example03P_LensData_21.6_2_50,-0.095007469,-0.095007469,-0.095018275,0.0014978177,0.075083395,2.0380351,2.5085775,2.0797133,1.3574213,1.0,2.0883497
US003663095_Example02P_LensData_21.6_5.6_15,-0.014728694,-0.014728694,-0.014735572,0.0041570133,0.049113208,0.32913785,0.43899168,0.30841653,0.19277115,1.0,5.8591807
US003731989_Example01P_LensData_21.6_2.8_35,-0.049704155,-0.049704155,-0.049712883,0.0069387299,0.064880914,0.71568192,0.94396254,0.72015615,0.35624662,1.0,2.9311634
US003736049_Example01P_LensData_21.6_2_28,-0.10368635,-0.10368635,-0.10370286,-0.0046773655,0.069856494,,,,,1.0,2.0953394
US003738736_Example03P_LensData_21.6_1.2_50,-0.053342759,-0.053342759,-0.053354478,0.0032564613,0.060812474,4.5328811,6.5261544,4.0940688,1.5129257,1.0,1.270214
US003740120_Example03P_LensData_21.6_2.8_28,-0.085867029,-0.085867029,-0.085875001,-0.0067131511,0.056198441,1.0186326,1.4557422,0.89048024,0.44799195,1.0,2.92491
US003743384_Example01P_LensData_21.6_11_360,0.50863009,0.50863009,0.50863413,0.00092105271,0.70236855,0.27856923,0.40344663,0.023702104,0.26357442,1.0,11.537808
US003748022_Example01P_LensData_21.6_2.8_35,-0.088208098,-0.088208098,-0.08821707,-0.0050079211,0.0613788,1.516928,2.2526035,1.2830247,0.42759451,1.0,2.0811388
US003749478_Example02P_LensData_21.63_28_100,-0.13371424,-0.13371424,-0.1337173,-0.00096697502,0.13269679,0.69810777,1.0666905,0.4815653,0.30385799,1.0,2.9308763
US003774991_Example03P_LensData_43.45_8_800,0.076350746,0.076350746,0.076345656,-0.0020777254,0.59109073,0.22894591,0.050850798,0.12444377,0.37306386,1.0,8.3933548
US003804494_Example01P_LensData_21.63_5_200,-0.13368524,-0.13368524,-0.1336926,0.0035903623,0.26088906,0.34660034,0.46229797,0.23384278,0.30330434,1.0,5.2393574
US003817603_Example01P_LensData_21.6_1.7_50,-0.08832295,-0.08832295,-0.0883312,0.0013956394,0.071906042,2.5847265,3.7507284,2.2356296,0.98814457,1.0,1.7810858
US003819253_Example01P_LensData_21.6_4.5_300,-0.091319931,-0.091319931,-0.091331418,-0.0035795802,0.32465823,0.39961075,0.36750322,0.49455383,0.31531592,1.0,4.7096936
US003827781_Example01P_LensData_21.6_5.4_600,-0.16568236,-0.16568236,-0.16568839,-0.00061813588,0.68911375,0.42808304,0.25462807,0.18307374,0.67187336,1.0,6.8122861
US003830559_Example01P_LensData_21.6_2_24,-0.11105823,-0.11105823,-0.11106946,-0.0032670707,0.0697808,1.8065352,1.9648265,1.9579189,1.4480049,1.0,2.0787704
US003838911_Example01P_LensData_21.6_3.5_135,-0.2363747,-0.2363747,-0.23637613,0.0043407004,0.21496677,0.76986186,1.1821404,0.24679921,0.56541671,1.0,3.6546133
US003844640_Example01P_LensData_21.6_2_35,-0.034312199,-0.034312199,-0.034332817,0.0047322367,0.05137144,1.9459125,2.5948793,1.8636662,1.0738136,1.0,2.068144
US003848972_Example01P_LensData_21.6_4.5_85,-0.054216133,-0.054216133,-0.054223451,-0.002629548,0.080399963,0.71424177,0.9388193,0.79601813,0.12408626,1.0,2.0972077
US003850509_Example01P_LensData_21.6_3.5_16,-0.033340765,-0.033340765,-0.033356731,-0.0046401878,0.041584857,0.83641852,0.97868895,0.86542309,0.62609796,1.0,3.6606596
US003862794_Example02P_LensData_21.6_2.1_28,-0.08556667,-0.08556667,-0.085582931,-0.0045722988,0.057481484,1.7993258,2.6330735,1.5242343,0.67553972,1.0,2.0764269
US003864027_Example01P_LensData_21.6_6.4_400,-0.19084932,-0.19084932,-0.19086234,0.0022474107,0.49223352,0.34503107,0.38282623,0.2681396,0.37240373,1.0,6.6013118
US003874770_Example01_Tale38_LensData_21_2.8_35,0.46477888,0.46477888,0.46475205,0.56348635,0.63734641,1.3783396,1.6765263,1.2182293,1.1851739,1.0,2.8891168
US003874771_Example05P_LensData_21.6_1.4_50,-0.03157901,-0.03157901,-0.031590077,0.0013482538,0.048568991,2.2413377,3.1135588,2.1903223,0.76093597,1.0,1.4845005
US003883229_Example02P_LensData_39.95_5.6_250,0.45795687,0.45795687,0.45794315,0.00017459471,0.06228474,,,,,1.0,5.8774675
US003884556_Example03P_LensData_21.6_3.5_21,-0.032445154,-0.032445154,-0.032458179,-0.0041993966,0.040869844,0.57343655,0.7367854,0.57483395,0.33645452,1.0,3.660342
US003884556_Example04P_LensData_21.6_2.8_24,-0.031961659,-0.031961659,-0.031975125,-0.0063348383,0.037510489,1.0540273,1.1318166,1.1565212,0.84520439,1.0,2.9205812
US003884557_Example01P_LensData_21.63_3.5_50,-0.031659425,-0.031659425,-0.031664371,-0.0013787793,0.05003981,0.23940847,0.36752904,0.1503629,0.11942634,1.0,3.6746809
US003915558_Example08P_LensData_21_1.4_35,-0.06438691,-0.06438691,-0.064391471,0.0083991233,0.073528281,,,,,1.0,1.4688612
US003936153_Example01P_LensData,-0.048968728,-0.048968728,-0.048980583,0.0060895602,0.066155667,1.3699397,1.9110711,1.230256,0.68152927,1.0,2.9290891
US003938883_Example01P_LensData_21.6_2.8_24,-0.088642983,-0.088642983,-0.088661077,0.001035275,0.073379189,1.2554544,1.8890159,0.99866411,0.40346754,1.0,2.9225306
US003973832_Example02P_LensData,-0.052131639,-0.052131639,-0.052147021,0.046756319,0.12173596,1.3060905,1.9103861,1.0899692,0.52915905,1.0,2.9213178
US003975089_Example01P_LensData_21.63_2.8_38,0.1555267,0.1555267,0.15550002,-0.00036097771,-0.0023907952,2.1329646,2.8056384,1.717289,1.6816439,1.0,2.9729621
US003992085_Example01P_LensData_21.6_1.4_24,-0.0090955189,-0.0090955189,-0.0091171213,-0.0017696616,0.029879626,,,,,1.0,1.4604985
US003994576_Example01P_LensData_21.6_2.8_40,0.00038413861,0.00038413861,0.00037505692,0.00037505692,0.00037505692,0.64848595,0.75160932,0.62186117,0.55675328,1.0,3.0362503
US003997247_Example11P_LensData_24.7_5.6_40,-0.027117284,-0.027117284,-0.027119429,-0.00021259253,0.048565253,0.063745797,0.091480386,0.056553342,0.024972756,1.0,5.8750146
US004029397_Example02P_LensData_21.6_3.5_18,0.026245227,0.026245227,0.026210051,0.0048266584,0.033141236,2.8814987,3.1638025,2.9139668,2.5314532,0.99629855,3.6833046
US004045128_Example01P_LensData_21.6_4.5_400,-0.093024018,-0.093024018,-0.093026034,-0.0019068067,0.42922008,0.75042687,0.33471446,0.033220426,1.2555015,1.0,4.7127965
US004046459_Example02P_LensData_21.6_2.8_28,-0.058495802,-0.058495802,-0.058504705,-0.0015521536,0.057160404,0.73676936,0.97346537,0.73977378,0.36549584,1.0,2.9327112
