File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
US08427762-1_LensData_21.7_2.3_85,0.7427328823876811,0.7427328823876811,0.7427373058585975,0.7439404896718829,0.7444576882881553,0.008653762673997907,0.010856617349696385,0.0022291838026178793,0.00920111051667703,1.0,0.004403638873242444
US08427762-3_LensData_21.7_2_100,0.742595352177842,0.742595352177842,0.7425997845576642,0.7439199094645566,0.7445447553614114,0.004273521296363384,0.005630213535167196,0.0028908642424300165,0.0025131384935159554,1.0,0.011365452388458687
US08427762-4_LensData_21.7_2.1_134,0.7419518478016043,0.7419518478016043,0.7419562799258469,0.7439280806288434,0.7447519465009107,0.01233889006536223,0.01561497233290044,0.00301337089704759,0.012867503520248765,1.0,0.012367162472510842
US08427762-5_LensData_21.7_2.1_196,0.742921978560203,0.742921978560203,0.7429264180926298,0.7439609648652712,0.7443546871566318,0.0016004032503833714,0.0005290048030860027,0.001202842160906265,0.002866805627566314,1.0,0.01231775381418726
US08427762-6_LensData_21.7_1.5_52,0.7425704548439721,0.7425704548439721,,,,0.020578600897713892,,,,1.0,0.006421617559392179
US08427763-1_LensData_8.5_1.3_32,0.7428741239157813,0.7428741239157813,0.7428785421939889,0.7442211584666107,0.7447210083140143,0.010230806287353915,0.01347696184129792,0.002177195613071871,0.009495386804289784,0.9991341838698816,0.0054876034459777736
US08427765-1_LensData_13.9_2_30,0.743205329101935,0.743205329101935,0.7432097356958818,0.7443426476406443,0.7447941800017072,0.002614500761702384,0.0024701390198826863,0.0011816978597088267,0.00388824275449334,1.0,0.012305130361089232
US08456765-1_LensData_13_2.2_16.6,0.7429229715985864,0.7429229715985864,0.7429274086620711,0.7439386126900036,0.7442307269614472,0.00013685665773335097,7.907802333049594e-07,0.00013328742655915621,0.0002504379782539747,1.0,0.013858471496531076
US08493664-1_LensData_21.7_2.9_55,0.7431472206488915,0.7431472206488915,0.7431516249106153,0.7442864062983652,0.7448154336632068,0.0025801331860518368,0.0013858949821001143,0.0020561007065217586,0.0043008215677938265,1.0,0.020242327591460517
US08493664-2_LensData_21.7_2.9_58,0.7430439081522185,0.7430439081522185,0.7430483137055606,0.7442876400174367,0.7448611433609762,0.002789635891915952,0.00030455413576620374,0.002257914556759307,0.0050391579648527566,1.0,0.02024563048172858
US08493664-6_LensData_21.7_2.9_60,0.7426819525497909,0.7426819525497909,0.7426863689320943,0.7439369290640411,0.7445568948293202,0.002226941853056505,0.002052617275948499,0.0006300769933155852,0.0034850047192277367,1.0,0.02025016934730373
