File Name,Tan Shift,Sag Shift,Long_0.4861,Long_0.5876,Long_0.6563,Poly,RMS_0.4861,RMS_0.5876,RMS_0.6563,Rel. Ill,Effective F/#
US08107174-4_LensData_21_3.8_24,0.9506817774660588,0.9506817774660588,0.950681789009826,0.9291891160950742,0.9151566893680136,0.0019778532253086,0.0024198006980551,0.0018969476086624,0.0009109436367279,1.0,0.0277420538836173
US08107174B2-2_LensData_21_3.8_24,0.951715616239202,0.951715616239202,0.9517156378808826,0.9300159363582992,0.9158642145072932,0.0009728022026937,0.0012476101209672,0.0006025163314082,0.0007720468226199,1.0,0.0277425601773566
US08107175-1_LensData_14.2_2.8_18,0.9509907877818656,0.9509907877818656,0.9509908380159882,0.929309318345632,0.9152127587466328,0.0013824128341661,0.0015567154289291,0.0002342798765984,0.0018309529269799,1.0,0.0182726606462673
US08116013-2_LensData_1.66_2_NA,0.9509271297221,0.9509271297221,0.95092719960365,0.9292473549124493,0.9150224936455676,0.000906793521994,0.0006370655305548,0.0008222929642967,0.0013434554233164,1.0,0.0094274420990653
US08116014-1_LensData_2.8_2.7_4.4,0.9507572418544258,0.9507572418544258,0.9507661889804676,0.9292282381679894,0.9150365884063496,0.0008650463945922,0.0012499073799811,0.0001423237401477,0.0004514957833965,1.0,0.0178252442142997
US08125719-1_LensData_2_2.8_3.6,0.950848338502198,0.950848338502198,0.9508484509411984,0.9291814293798908,0.9149504049822952,0.0002645594074984,0.0002675233059654,0.000205524064606,0.00033309117971,1.0,0.017915839447131
US08130455-1_LensData_3.56_2.9_5.9,0.9507323886336038,0.9507323886336038,0.9507324617761904,0.9292034844912994,0.9150217142142836,0.0009933699961388,0.001428819405894,0.0001523979681962,0.0005498685743801,1.0,0.0187757722392493
US08134787-1_LensData_1.8_2.4_0.83,0.9508054118735988,0.9508054118735988,0.9508054852065396,0.929120075681216,0.9148735609021428,0.0004776084251949,0.0006773938708753,0.0002916251457699,7.046154088274353e-05,1.0,0.0139825450246404
US08144405-1_LensData_1.8_2.9_0.7,0.9509997570907858,0.9509997570907858,0.950996015736702,0.9294820636132276,0.915295359530203,0.0010925500888508,0.0015671863689379,0.0002726005380093,0.00057395188462,1.0,0.0185155714534111
US08164678-1_LensData_2.2_3.5_3.5,0.9507213319142038,0.9507213319142038,0.9507224760522596,0.9291004488593968,0.914881257598878,0.0007624888596076,0.0009227896282642,0.0006755654376113,0.0005218296238977,1.0,0.0247836579779663
US08169528-1_LensData_2.2_3_3.4,0.9508331742044654,0.9508331742044654,0.9508332402923246,0.9291702414068732,0.9149432069165012,0.0001108317348017,7.90767578296563e-05,0.0001059936111141,0.0001707644261245,1.0,0.020079151854448
US08179470-1_LensData_2.3_2.8_3.7,0.9508529277692968,0.9508529277692968,0.950852982971602,0.9291837537836508,0.914946978055434,0.0003336053039192,0.0003609385113816,0.0003040518800785,0.0003348316170427,1.0,0.0186515421940025
US08179613-1_LensData_3.5_2.9_4.9,0.9508348037404826,0.9508348037404826,0.9508348798068564,0.9291922525431758,0.9149676292821896,0.0003598712779065,0.0004905195070347,3.296206877564777e-05,0.0003132897000617,1.0,0.0187113836442709
US08179615-1_LensData_2.9_2.4_4.1,0.95084742676857,0.95084742676857,0.9508475057684536,0.9291760167847408,0.9149383965791882,0.0002038196542202,0.0001098332370352,0.0001889326442872,0.0003345470630657,1.0,0.014006792980147
US08179617-1_LensData_29_4_17,0.9558874244742444,0.9558874244742444,0.9558874612759104,0.9344766830057464,0.920290474596362,0.016501186587135,0.015946479784204,0.0167627371344531,0.0171717310315729,1.0,0.0307490872345537
US08203795-1_LensData_14.5_5.3_52,0.9503475328407258,0.9503475328407258,0.9503475959222206,0.9293900706549604,0.9157547800067992,0.0011286198954068,0.0013813362671682,0.0001053096135722,0.0013175035757581,1.0,0.0429341868958166
US08223439-1_LensData_21.7_2.8_15,0.9509736126472216,0.9509736126472216,0.9509736654372491,0.9294785907706472,0.9153601333814628,0.0007166070788679,0.0006483131883035,0.0003266044558727,0.0011044709973107,1.0,0.0183675683998804
US08233223-1_LensData_21_2.9_292,0.9508598931238946,0.9508598931238946,0.9508599564878856,0.9292666054187132,0.9153124011710396,0.001216029020802,0.0007367758050657,0.0001111742554256,0.0022548694061181,1.0,0.0189550296697155
US08238044-2_LensData_21.7_2.5_170,0.950158685990927,0.950158685990927,0.9501588005555476,0.9287837538418678,0.9149308294774116,0.0028939278360839,0.0036514785942552,0.0010391631945104,0.0029296735065083,1.0,0.0149446864590789
US08294806-4_LensData_21.7_3_65,0.9516916885498312,0.9516916885498312,0.9516917364687332,0.9299155491138004,0.9159248139168648,0.0018093571889162,0.0017140185632291,0.0016666694630342,0.0021399947687714,1.0,0.0199539595661281
US08305692-1_LensData_14.4_2_61,0.992117223926104,0.992117223926104,0.9921172957634968,0.9704686849770844,0.9567051993665796,0.0046302810982339,0.0045379433539635,0.004649675231114,0.004789146250967,1.0,0.210123699529199
US08411369-2_LensData_13.3_2.8_40,0.9514336654412276,0.9514336654412276,0.9514336780848924,0.9299466817318496,0.9159332771337464,0.0016936460932707,0.0011071915471937,0.0008914340973403,0.0029244374389758,0.9789905248077452,0.0182623941871019
US08422143-1_LensData_21.7_5.1_26,0.9507927334909936,0.9507927334909936,0.9507927968990152,0.9294101263147744,0.9153773020329504,0.000518421064758,0.0006435550370351,0.0002492854876052,0.0005275478944168,1.0,0.0308435542371442
US08427762-1_LensData_21.7_2.3_85,0.9506394882305292,0.9506394882305292,0.9506395420950354,0.9292022962954692,0.9152333645634148,0.0086537626739979,0.0108566173483879,0.0022291838026178,0.0092011105154951,1.0,0.0030043347008172
US08427762-3_LensData_21.7_2_100,0.9504634604129948,0.9504634604129948,0.9504635267185134,0.9291765910438444,0.9153404044820732,0.0042735212963633,0.0056302135338518,0.00289086424243,0.0025131384923261,1.0,0.0099759329993852
US08427762-4_LensData_21.7_2.1_134,0.9496398255835604,0.9496398255835604,0.949639896420558,0.9291867970561604,0.9155951244570224,0.0123388900653622,0.0156149723315982,0.0030133708970475,0.0128675035190712,1.0,0.0109790509804074
US08427762-5_LensData_21.7_2.1_196,0.9508815164135118,0.9508815164135118,0.9508815894038368,0.9292278703785982,0.915106735375966,0.0016004032503833,0.0005290048017638,0.0012028421609062,0.0028668056263768,1.0,0.0109295728785378
US08427763-1_LensData_8.5_1.3_32,0.9508202662426168,0.9508202662426168,0.9508203123944998,0.9295528594006992,0.9155570891712944,0.0102308062873539,0.0134769618399929,0.0021771956130718,0.0094953868031082,0.9991341838698816,0.0040898227786682
US08427765-1_LensData_13.9_2_30,0.951244182748982,0.951244182748982,0.95124421144535,0.929704602747182,0.9156470461573948,0.0026145007617023,0.0024701390185631,0.0011816978597088,0.0038882427533051,1.0,0.010916931683259
