Results for:	
File:	C:\Users\User\OneDrive - Massachusetts Institute of Technology\Documents\MIT\Grad School\Classes\2.156\Lens Project\Prime Lenses\US07633690-1.ZMX
Title:	U.S. Patent 7633690 - Samsung
       23.040000    -0.024588351    -0.029926619       1.5347103       1.5435572     -0.57314914
       23.360000    -0.025447020    -0.030112708       1.5582407       1.5675510     -0.59393743
       23.680000    -0.026200143    -0.030267292       1.5818461       1.5916608     -0.61663432
       24.000000    -0.026824169    -0.030387330       1.6055288       1.6158890     -0.64114678
       24.320000    -0.027298615    -0.030469896       1.6292919       1.6402380     -0.66734671
       24.640000    -0.027607350    -0.030512292       1.6531393       1.6647103     -0.69507237
       24.960000    -0.027740025    -0.030512184       1.6770754       1.6893082     -0.72413099
       25.280000    -0.027693634    -0.030467762       1.7011054       1.7140344     -0.75430281
       25.600000    -0.027474216    -0.030377912       1.7252350       1.7388913     -0.78534649
       25.920000    -0.027098657    -0.030242415       1.7494706       1.7638817     -0.81700623
       26.240000    -0.026596561    -0.030062168       1.7738190       1.7890080     -0.84902049
       26.560000    -0.026012085    -0.029839428       1.7982870       1.8142731     -0.88113237
       26.880000    -0.025405607    -0.029578078       1.8228816       1.8396797     -0.91310149
       27.200000    -0.024854990    -0.029283905       1.8476094       1.8652306     -0.94471711
       27.520000    -0.024456116    -0.028964900       1.8724766       1.8909285     -0.97581186
       27.840000    -0.024322206    -0.028631553       1.8974884       1.9167764      -1.0062751
       28.160000    -0.024581299    -0.028297136       1.9226489       1.9427773      -1.0360649
       28.480000    -0.025371097    -0.027977948       1.9479608       1.9689341      -1.0652150
       28.800000    -0.026830208    -0.027693477       1.9734252       1.9952499      -1.0938362
       29.120000    -0.029084837    -0.027466433       1.9990419       2.0217278      -1.1221043
       29.440000    -0.032230061    -0.027322579       2.0248100       2.0483710      -1.1502315
       29.760000    -0.036305409    -0.027290246       2.0507285       2.0751827      -1.1784110
       30.080000    -0.041265543    -0.027399425       2.0767988       2.1021661      -1.2067256
       30.400000    -0.046948902    -0.027680280       2.1030274       2.1293247      -1.2350093
       30.720000    -0.053050606    -0.028160956       2.1294308       2.1566619      -1.2626500
       31.040000    -0.059111509    -0.028864567       2.1560418       2.1841812      -1.2883274
       31.360000    -0.064544348    -0.029805441       2.1829171       2.2118860      -1.3096916
       31.680000    -0.068732558    -0.030984962       2.2101475       2.2397801      -1.3230137
       32.000000    -0.071260384    -0.032387905       2.2378659       2.2678672      -1.3228858

Table series: Data for wavelength : 0.587562 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.010532360     0.010532360      0.00000000      0.00000000      0.00000000
      0.32000000     0.010611055     0.010549973     0.020300681     0.020300670  5.8114264E-005
      0.64000000     0.010840903     0.010602459     0.040602697     0.040602606  2.2437307E-004
      0.96000000     0.011216005     0.010688771     0.060907364     0.060907075  4.7471547E-004
       1.2800000     0.011726741     0.010807182     0.081215971     0.081215345  7.6970958E-004
       1.6000000     0.012360017     0.010955323      0.10152976      0.10152869  1.0555347E-003
       1.9200000     0.013099602     0.011130227      0.12184991      0.12184836  1.2653212E-003
       2.2400000     0.013926551     0.011328383      0.14217753      0.14217565  1.3208114E-003
       2.5600000     0.014819693     0.011545803      0.16251367      0.16251183  1.1342994E-003
       2.8800000     0.015756176     0.011778096      0.18285927      0.18285816  6.1079817E-004
       3.2000000     0.016712059     0.012020553      0.20321521      0.20321592 -3.4961914E-004
       3.5200000     0.017662922     0.012268224      0.22358228      0.22358641 -1.8493633E-003
       3.8400000     0.018584494     0.012516016      0.24396116      0.24397090 -3.9908180E-003
       4.1600000     0.019453261     0.012758776      0.26435250      0.26437067 -6.8738334E-003
       4.4800000     0.020247059     0.012991384      0.28475686      0.28478703    -0.010593283
       4.8000000     0.020945614     0.013208837      0.30517476      0.30522126    -0.015236736
       5.1200000     0.021531030     0.013406335      0.32560667      0.32567467    -0.020882302
       5.4400000     0.021988201     0.013579352      0.34605304      0.34614856    -0.027596684
       5.7600000     0.022305141     0.013723708      0.36651433      0.36664425    -0.035433482
       6.0800000     0.022473225     0.013835629      0.38699101      0.38716303    -0.044431779
       6.4000000     0.022487335     0.013911800      0.40748358      0.40770625    -0.054615034
       6.7200000     0.022345907     0.013949401      0.42799260      0.42827522    -0.065990289
       7.0400000     0.022050884     0.013946143      0.44851870      0.44887128    -0.078547709
       7.3600000     0.021607583     0.013900286      0.46906262      0.46949577    -0.092260449
       7.6800000     0.021024475     0.013810646      0.48962517      0.49015005     -0.10708484
       8.0000000     0.020312893     0.013676596      0.51020732      0.51083545     -0.12296092
       8.3200000     0.019486686     0.013498057      0.53081017      0.53155336     -0.13981316
       8.6400000     0.018561815     0.013275470      0.55143497      0.55230513     -0.15755161
       8.9600000     0.017555922     0.013009777      0.57208310      0.57309216     -0.17607317
       9.2800000     0.016487870     0.012702378      0.59275613      0.59391583     -0.19526313
       9.6000000     0.015377284     0.012355091      0.61345579      0.61477754     -0.21499687
       9.9200000     0.014244079     0.011970103      0.63418396      0.63567871     -0.23514175
       10.240000     0.013108019     0.011549919      0.65494269      0.65662074     -0.25555909
       10.560000     0.011988279     0.011097309      0.67573417      0.67760508     -0.27610624
       10.880000     0.010903057     0.010615247      0.69656074      0.69863316     -0.29663872
       11.200000  9.8692028E-003     0.010106861      0.71742488      0.71970643     -0.31701236
       11.520000  8.9019013E-003  9.5753683E-003      0.73832915      0.74082637     -0.33708545
       11.840000  8.0143957E-003  9.0240287E-003      0.75927625      0.76199444     -0.35672083
       12.160000  7.2177577E-003  8.4560873E-003      0.78026893      0.78321215     -0.37578794
       12.480000  6.5207076E-003  7.8747278E-003      0.80131000      0.80448098     -0.39416476
       12.800000  5.9294840E-003  7.2830276E-003      0.82240230      0.82580246     -0.41173968
       13.120000  5.4477628E-003  6.6839178E-003      0.84354870      0.84717812     -0.42841312
       13.440000  5.0766265E-003  6.0801488E-003      0.86475201      0.86860950     -0.44409917
       13.760000  4.8145819E-003  5.4742618E-003      0.88601505      0.89009817     -0.45872690
       14.080000  4.6576257E-003  4.8685656E-003      0.90734053      0.91164570     -0.47224159
       14.400000  4.5993571E-003  4.2651206E-003      0.92873108      0.93325368     -0.48460574
       14.720000  4.6311351E-003  3.6657283E-003      0.95018921      0.95492372     -0.49579980
       15.040000  4.7422796E-003  3.0719280E-003      0.97171730      0.97665745     -0.50582282
       15.360000  4.9203128E-003  2.4849987E-003      0.99331753      0.99845651     -0.51469277
       15.680000  5.1512401E-003  1.9059680E-003       1.0149919       1.0203226     -0.52244666
       16.000000  5.4198662E-003  1.3356259E-003       1.0367423       1.0422573     -0.52914045
       16.320000  5.7101420E-003  7.7454483E-004       1.0585702       1.0642624     -0.53484868
       16.640000  6.0055405E-003  2.2310397E-004       1.0804770       1.0863396     -0.53966388
       16.960000  6.2894530E-003 -3.1848175E-004       1.1024637       1.1084906     -0.54369576
       17.280000  6.5456023E-003 -8.5012875E-004       1.1245313       1.1307172     -0.54707014
       17.600000  6.7584650E-003 -1.3718487E-003       1.1466803       1.1530211     -0.54992758
       17.920000  6.9136939E-003 -1.8837101E-003       1.1689111       1.1754043     -0.55242189
       18.240000  6.9985348E-003 -2.3857975E-003       1.1912236       1.1978684     -0.55471828
       18.560000  7.0022249E-003 -2.8781704E-003       1.2136178       1.2204154     -0.55699135
       18.880000  6.9163667E-003 -3.3608215E-003       1.2360932       1.2430471     -0.55942285
       19.200000  6.7352647E-003 -3.8336358E-003       1.2586493       1.2657654     -0.56219918
       19.520000  6.4562161E-003 -4.2963511E-003       1.2812853       1.2885723     -0.56550871
       19.840000  6.0797463E-003 -4.7485213E-003       1.3040003       1.3114696     -0.56953896
       20.160000  5.6097790E-003 -5.1894826E-003       1.3267933       1.3344595     -0.57447354
       20.480000  5.0537333E-003 -5.6183248E-003       1.3496634       1.3575438     -0.58048899
       20.800000  4.4225395E-003 -6.0338671E-003       1.3726093       1.3807246     -0.58775153
       21.120000  3.7305682E-003 -6.4346405E-003       1.3956303       1.4040040     -0.59641372
       21.440000  2.9954671E-003 -6.8188780E-003       1.4187253       1.4273840     -0.60661110
       21.760000  2.2379003E-003 -7.1845118E-003       1.4418938       1.4508668     -0.61845895
       22.080000  1.4811880E-003 -7.5291809E-003       1.4651353       1.4744546     -0.63204905
       22.400000  7.5084279E-004 -7.8502481E-003       1.4884498       1.4981495     -0.64744669
       22.720000  7.4000479E-005 -8.1448282E-003       1.5118375       1.5219537     -0.66468799
       23.040000 -5.2125902E-004 -8.4098286E-003       1.5352992       1.5458695     -0.68377752
       23.360000 -1.0067030E-003 -8.6420023E-003       1.5588364       1.5698993     -0.70468651
       23.680000 -1.3548559E-003 -8.8380157E-003       1.5824509       1.5940452     -0.72735156
       24.000000 -1.5400332E-003 -8.9945308E-003       1.6061453       1.6183097     -0.75167419
       24.320000 -1.5395084E-003 -9.1083045E-003       1.6299229       1.6426952     -0.77752128
       24.640000 -1.3348194E-003 -9.1763040E-003       1.6537876       1.6672041     -0.80472646
       24.960000 -9.1322386E-004 -9.1958417E-003       1.6777443       1.6918389     -0.83309277
       25.280000 -2.6930514E-004 -9.1647296E-003       1.7017982       1.7166021     -0.86239663
       25.600000  5.9327525E-004 -9.0814538E-003       1.7259553       1.7414963     -0.89239326
       25.920000  1.6598985E-003 -8.9453721E-003       1.7502221       1.7665240     -0.92282369
       26.240000  2.9030286E-003 -8.7569320E-003       1.7746057       1.7916881     -0.95342338
       26.560000  4.2802568E-003 -8.5179134E-003       1.7991131       1.8169910     -0.98393247
       26.880000  5.7324959E-003 -8.2316896E-003       1.8237514       1.8424357      -1.0141076
       27.200000  7.1825504E-003 -7.9035090E-003       1.8485276       1.8680248      -1.0437347
       27.520000  8.5344071E-003 -7.5407867E-003       1.8734479       1.8937612      -1.0726428
       27.840000  9.6737285E-003 -7.1533992E-003       1.8985180       1.9196479      -1.1007177
       28.160000     0.010470211 -6.7539646E-003       1.9237420       1.9456877      -1.1279132
       28.480000     0.010782646 -6.3580830E-003       1.9491230       1.9718837      -1.1542596
       28.800000     0.010467696 -5.9845006E-003       1.9746624       1.9982389      -1.1798655
       29.120000  9.3934626E-003 -5.6551435E-003       2.0003600       2.0247565      -1.2049075
       29.440000  7.4587984E-003 -5.3949497E-003       2.0262150       2.0514396      -1.2296044
       29.760000  4.6188724E-003 -5.2313999E-003       2.0522262       2.0782914      -1.2541665
       30.080000  9.1640296E-004 -5.1936294E-003       2.0783944       2.1053153      -1.2787109
       30.400000 -3.4839407E-003 -5.3109792E-003       2.1047251       2.1325146      -1.3031322
       30.720000 -8.2637629E-003 -5.6108501E-003       2.1312327       2.1598927      -1.3269192
       31.040000    -0.012932881 -6.1157706E-003       2.1579464       2.1874532      -1.3489093
       31.360000    -0.016844565 -6.8397228E-003       2.1849180       2.2151995      -1.3669873
       31.680000    -0.019277354 -7.7840562E-003       2.2122305       2.2431354      -1.3777553
       32.000000    -0.019638434 -8.9338274E-003       2.2400064       2.2712646      -1.3762449

Table series: Data for wavelength : 0.656273 µm.
   Y Angle (deg)       Tan Shift       Sag Shift     Real Height     Ref. Height      Distortion
  --------------  --------------  --------------  --------------  --------------  --------------
      0.00000000     0.024405641     0.024405641      0.00000000      0.00000000      0.00000000
      0.32000000     0.024483266     0.024422779     0.020314020     0.020314013  3.5172722E-005
      0.64000000     0.024709843     0.024473837     0.040629347     0.040629293  1.3269329E-004
      0.96000000     0.025079415     0.024557756     0.060947272     0.060947108  2.6875945E-004
       1.2800000     0.025582264     0.024672790     0.081269055     0.081268727  4.0436828E-004
       1.6000000     0.026205169     0.024816548      0.10159591      0.10159542  4.8629489E-004
       1.9200000     0.026931748     0.024986029      0.12192900      0.12192845  4.4842761E-004
       2.2400000     0.027742882     0.025177689      0.14226941      0.14226910  2.1342316E-004
       2.5600000     0.028617215     0.025387499      0.16261814      0.16261864 -3.0536125E-004
       2.8800000     0.029531710     0.025611028      0.18297615      0.18297835 -1.2017088E-003
       3.2000000     0.030462244     0.025843521      0.20334426      0.20334949 -2.5742118E-003
       3.5200000     0.031384233     0.026079987      0.22372325      0.22373337 -4.5238266E-003
       3.8400000     0.032273265     0.026315290      0.24411380      0.24413125 -7.1513743E-003
       4.1600000     0.033105720     0.026544236      0.26451652      0.26454444    -0.010555047
       4.4800000     0.033859363     0.026761671      0.28493196      0.28497422    -0.014827978
       4.8000000     0.034513900     0.026962561      0.30536062      0.30542188    -0.020055930
       5.1200000     0.035051463     0.027142080      0.32580297      0.32588873    -0.026315151
       5.4400000     0.035457027     0.027295685      0.34625945      0.34637608    -0.033670445
       5.7600000     0.035718745     0.027419186      0.36673050      0.36688523    -0.042173490
       6.0800000     0.035828186     0.027508807      0.38721659      0.38741751    -0.051861437
       6.4000000     0.035780477     0.027561241      0.40771820      0.40797423    -0.062755820
       6.7200000     0.035574352     0.027573684      0.42823589      0.42855672    -0.074861774
       7.0400000     0.035212098     0.027543873      0.44877030      0.44916632    -0.088167589
       7.3600000     0.034699415     0.027470101      0.46932213      0.46980436     -0.10264459
       7.6800000     0.034045191     0.027351229      0.48989224      0.49047221     -0.11824734
       8.0000000     0.033261204     0.027186681      0.51048157      0.51117121     -0.13491413
       8.3200000     0.032361766     0.026976437      0.53109122      0.53190273     -0.15256784
       8.6400000     0.031363316     0.026721006      0.55172244      0.55266815     -0.17111693
       8.9600000     0.030283975     0.026421402      0.57237663      0.57346884     -0.19045684
       9.2800000     0.029143088     0.026079104      0.59305535      0.59430620     -0.21047144
       9.6000000     0.027960748     0.025696014      0.61376034      0.61518162     -0.23103484
       9.9200000     0.026757331     0.025274405      0.63449348      0.63609653     -0.25201318
       10.240000     0.025553036     0.024816873      0.65525682      0.65705233     -0.27326664
       10.560000     0.024367457     0.024326280      0.67605257      0.67805046     -0.29465155
       10.880000     0.023219178     0.023805694      0.69688307      0.69909236     -0.31602247
       11.200000     0.022125410     0.023258334      0.71775079      0.72017948     -0.33723433
       11.520000     0.021101668     0.022687513      0.73865833      0.74131330     -0.35814462
       11.840000     0.020161492     0.022096581      0.75960836      0.76249529     -0.37861544
       12.160000     0.019316220     0.021488873      0.78060366      0.78372693     -0.39851551
       12.480000     0.018574803     0.020867660      0.80164704      0.80500975     -0.41772218
       12.800000     0.017943682     0.020236105      0.82274136      0.82634524     -0.43612318
       13.120000     0.017426703     0.019597219      0.84388947      0.84773495     -0.45361838
       13.440000     0.017025089     0.018953830      0.86509422      0.86918042     -0.47012126
       13.760000     0.016737462     0.018308554      0.88635841      0.89068321     -0.48556030
       14.080000     0.016559907     0.017663770      0.90768477      0.91224490     -0.49988021
       14.400000     0.016486090     0.017021603      0.92907595      0.93386709     -0.51304284
       14.720000     0.016507415     0.016383918      0.95053446      0.95555137     -0.52502802
       15.040000     0.016613233     0.015752313      0.97206268      0.97729939     -0.53583409
       15.360000     0.016791080     0.015128121      0.99366283      0.99911277     -0.54547828
       15.680000     0.017026968     0.014512422       1.0153369       1.0209932     -0.55399677
       16.000000     0.017305700     0.013906056       1.0370868       1.0429423     -0.56144462
       16.320000     0.017611225     0.013309639       1.0589140       1.0649619     -0.56789539
       16.640000     0.017927011     0.012723597       1.0808200       1.0870536     -0.57344053
       16.960000     0.018236457     0.012148187       1.1028058       1.1092191     -0.57818857
       17.280000     0.018523299     0.011583534       1.1248723       1.1314604     -0.58226402
       17.600000     0.018772044     0.011029667       1.1470201       1.1537790     -0.58580602
       17.920000     0.018968399     0.010486559       1.1692495       1.1761768     -0.58896684
       18.240000     0.019099684  9.9541675E-003       1.1915608       1.1986557     -0.59191001
       18.560000     0.019155247  9.4324755E-003       1.2139536       1.2212175     -0.59480834
       18.880000     0.019126835  8.9215355E-003       1.2364278       1.2438641     -0.59784164
       19.200000     0.019008939  8.4215098E-003       1.2589826       1.2665974     -0.60119424
       19.520000     0.018799090  7.9327112E-003       1.2816176       1.2894192     -0.60505233
       19.840000     0.018498097  7.4556402E-003       1.3043316       1.3123316     -0.60960112
       20.160000     0.018110227  6.9910190E-003       1.3271240       1.3353366     -0.61502180
       20.480000     0.017643301  6.5398217E-003       1.3499935       1.3584360     -0.62148838
       20.800000     0.017108717  6.1032982E-003       1.3729394       1.3816321     -0.62916449
       21.120000     0.016521382  5.6829926E-003       1.3959605       1.4049268     -0.63820000
       21.440000     0.015899550  5.2807539E-003       1.4190563       1.4283222     -0.64872773
       21.760000     0.015264567  4.8987385E-003       1.4422260       1.4518205     -0.66086019
       22.080000     0.014640512  4.5394039E-003       1.4654692       1.4754237     -0.67468638
       22.400000     0.014053731  4.2054914E-003       1.4887861       1.4991342     -0.69026886
       22.720000     0.013532269  3.8999985E-003       1.5121770       1.5229541     -0.70764101
       23.040000     0.013105191  3.6261388E-003       1.5356428       1.5468856     -0.72680477
       23.360000     0.012801784  3.3872890E-003       1.5591848       1.5709311     -0.74772879
       23.680000     0.012650648  3.1869211E-003       1.5828052       1.5950929     -0.77034724
       24.000000     0.012678645  3.0285207E-003       1.6065065       1.6193734     -0.79455934
       24.320000     0.012909728  2.9154877E-003       1.6302922       1.6437749     -0.82022978
       24.640000     0.013363618  2.8510207E-003       1.6541662       1.6682999     -0.84719023
       24.960000     0.014054326  2.8379822E-003       1.6781335       1.6929509     -0.87524189
       25.280000     0.014988521  2.8787442E-003       1.7021993       1.7177304     -0.90415952
       25.600000     0.016163745  2.9750130E-003       1.7263699       1.7426409     -0.93369684
       25.920000     0.017566488  3.1276325E-003       1.7506518       1.7676851     -0.96359350
       26.240000     0.019170179  3.3363646E-003       1.7750521       1.7928657     -0.99358366
       26.560000     0.020933162  3.5996475E-003       1.7995779       1.8181853      -1.0234063
       26.880000     0.022796821  3.9143334E-003       1.8242364       1.8436466      -1.0528167
       27.200000     0.024684067  4.2754073E-003       1.8490348       1.8692526      -1.0815997
       27.520000     0.026498546  4.6756951E-003       1.8739793       1.8950059      -1.1095831
       27.840000     0.028125058  5.1055682E-003       1.8990756       1.9209096      -1.1366511
       28.160000     0.029431866  5.5526645E-003       1.9243281       1.9469666      -1.1627562
       28.480000     0.030275756  6.0016471E-003       1.9497398       1.9731798      -1.1879277
       28.800000     0.030510906  6.4340417E-003       1.9753123       1.9995523      -1.2122733
       29.120000     0.030002676  6.8282024E-003       2.0010455       2.0260873      -1.2359703
       29.440000     0.028647371  7.1594811E-003       2.0269384       2.0527879      -1.2592400
       29.760000     0.026398535  7.4006963E-003       2.0529900       2.0796574      -1.2822990
       30.080000     0.023299333  7.5230213E-003       2.0792008       2.1066991      -1.3052767
       30.400000     0.019518635  7.4974313E-003       2.1055759       2.1339162      -1.3280900
       30.720000     0.015385201  7.2968450E-003       2.1321289       2.1613124      -1.3502640
       31.040000     0.011409132  6.8990510E-003       2.1588880       2.1888909      -1.3706928
       31.360000  8.2714337E-003  6.2903750E-003       2.1859029       2.2166555      -1.3873457
       31.680000  6.7491067E-003  5.4697641E-003       2.2132538       2.2446098      -1.3969448
       32.000000  7.5217762E-003  4.4524649E-003       2.2410597       2.2727574      -1.3946811
