0.82000000,-0.020538447,-0.026775749,-0.017412397
0.83000000,-0.021164666,-0.027072361,-0.017575368
0.84000000,-0.021782804,-0.027354249,-0.017720986
0.85000000,-0.022392287,-0.027620708,-0.017848494
0.86000000,-0.022992538,-0.027871024,-0.017957126
0.87000000,-0.023582972,-0.028104472,-0.018046105
0.88000000,-0.024163002,-0.028320319,-0.018114641
0.89000000,-0.024732037,-0.028517820,-0.018161934
0.90000000,-0.025289480,-0.028696225,-0.018187173
0.91000000,-0.025834732,-0.028854773,-0.018189538
0.92000000,-0.026367192,-0.028992694,-0.018168195
0.93000000,-0.026886256,-0.029109211,-0.018122302
0.94000000,-0.027391317,-0.029203538,-0.018051007
0.95000000,-0.027881769,-0.029274883,-0.017953447
0.96000000,-0.028357005,-0.029322446,-0.017828749
0.97000000,-0.028816417,-0.029345420,-0.017676032
0.98000000,-0.029259398,-0.029342992,-0.017494405
0.99000000,-0.029685345,-0.029314344,-0.017282970
1.0000000,-0.030093656,-0.029258650,-0.017040819
